0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
1,1.2868,1.5974,-0.0020359,-1.6487,-2.9372,-3.9449,-3.3142,-2.325,-1.8443,-1.5315,-0.31445,-0.077071,-0.35746,-0.13137,-0.33463,-0.35633,-0.38557,-0.41511,-0.38638,-0.39902,-0.47869,-0.51134,-0.53871,-0.56926,-0.64635,-0.65978,-0.81027,-0.90775,-0.94109,-0.8874,-0.96568,-1.0484,-1.1109,-1.0677,-1.1691,-1.1529,-1.1664,-1.1421,-1.292,-1.3213,-1.2102,-1.1354,-1.0155,-0.86556,-0.72662,-0.73434,-0.41426,-0.39432,-0.20698,-0.11259,-0.12584,-0.042527,-0.15425,0.017866,0.023182,0.037525,0.042471,0.00072383,0.048442,0.28433,0.18521,0.19044,0.24292,0.24565,0.25415,0.24604,0.38323,0.44399,0.41099,0.44418,0.47161,0.51679,0.5448,0.62665,0.52898,0.67393,0.55358,0.59206,0.5744,0.62919,0.56845,0.5074,0.43422,0.48765,0.45341,0.39246,0.50541,0.32458,0.38099,0.37025,0.25953,0.25099,0.24522,0.36253,0.28129,0.26371,0.093845,0.16606,0.28689,0.41265,0.64803,0.96621,1.1973,1.2743,1.4264,1.7222,2.1606,2.2371,2.1665,1.9794,1.637,1.4449,1.1269,0.7262,0.27084,-0.18213,-0.32752,-0.49981,-0.52165,-0.44813,-0.4087,-0.29574,-0.34096,-0.28023,-0.22436,-0.30313,-0.26795,-0.32848,-0.30141,-0.25588,-0.10255,0.27944,0.8748,0.88475,1.3907,1.9825,2.0852,1.7277,0.63347,1.3317
1,0.80083,-0.97447,-3.0609,-4.5917,-4.349,-3.4552,-2.2937,-1.6045,-1.3782,-0.75934,-0.32115,-0.1891,-0.29404,-0.27648,-0.15903,-0.13665,-0.19151,-0.23682,-0.27675,-0.34952,-0.19669,-0.29889,-0.40611,-0.44285,-0.4616,-0.40972,-0.56663,-0.57035,-0.63479,-0.71957,-0.6559,-0.89442,-0.82123,-0.89506,-0.87253,-0.87244,-0.94747,-0.84097,-0.84933,-0.79331,-0.75379,-0.65823,-0.47559,-0.38295,-0.22211,-0.058206,-0.12864,-0.05933,0.14492,0.11267,0.075632,0.16197,0.17226,0.066938,0.0874,0.12323,0.11646,0.20717,0.20651,0.15926,0.25181,0.24035,0.24994,0.24001,0.20639,0.32879,0.30182,0.32208,0.49351,0.55518,0.54616,0.6665,0.63581,0.56447,0.56201,0.68942,0.618,0.7064,0.65215,0.45519,0.58916,0.61325,0.49473,0.50575,0.47533,0.48337,0.38892,0.43337,0.27151,0.38464,0.4202,0.28996,0.32676,0.36381,0.47224,0.67217,0.82584,0.93919,1.0883,1.2144,1.5414,1.8575,1.967,1.913,1.9154,1.808,1.5025,1.3251,1.0586,0.75276,0.29788,-0.11943,-0.26503,-0.40081,-0.40869,-0.47339,-0.45631,-0.48983,-0.48882,-0.50848,-0.55189,-0.3944,-0.35248,-0.44743,-0.41892,-0.39227,-0.35899,-0.17811,0.31598,0.88599,0.82254,0.7132,0.91337,1.0655,0.89364,0.75654,1.3275,1.5769,0.76093,-1.4535
2,1.5051,0.78968,-0.14277,-1.1708,-2.0977,-2.7569,-2.9428,-2.8135,-2.5393,-2.2093,-1.8289,-1.3023,-0.97737,-0.89835,-0.7193,-0.55455,-0.33601,0.11019,0.36698,0.3034,0.31042,0.36118,0.34778,0.3829,0.38057,0.36239,0.36793,0.36652,0.38932,0.35332,0.32504,0.35028,0.34809,0.31698,0.23783,0.24759,0.32787,0.3555,0.41029,0.376,0.35467,0.39245,0.26276,0.25589,0.3335,0.2204,0.19179,0.24228,0.19946,0.16504,0.16681,0.15449,0.14274,0.15283,0.1668,0.1575,0.090532,0.022479,0.034324,0.048666,0.0013533,-0.0019225,0.075594,0.083206,0.016514,0.0023614,0.011857,0.034984,0.065591,0.083634,0.17143,0.19804,0.12285,0.15023,0.21536,0.23762,0.27881,0.34182,0.39888,0.40707,0.41884,0.49349,0.5594,0.59579,0.66879,0.70658,0.66795,0.65824,0.69529,0.73954,0.69767,0.62358,0.71592,0.82939,0.79123,0.78336,0.84059,0.84204,0.85748,0.83827,0.73638,0.75865,0.83833,0.78745,0.78275,0.88844,0.89165,0.82589,0.82891,0.84729,0.81867,0.7496,0.72498,0.66919,0.53106,0.50936,0.52803,0.52986,0.54124,0.36914,0.19348,0.16087,0.068559,0.0086193,0.14368,0.33551,0.33179,0.12815,-0.20238,-0.74248,-1.3797,-1.8687,-2.3615,-3.041,-3.5386,-3.681,-3.094,-1.9545,-1.24,0.19909
2,-0.68926,-1.7017,-1.9031,-2.5702,-2.6304,-2.6129,-2.6659,-2.5037,-2.2231,-1.7318,-1.1572,-0.61796,-0.34536,-0.36986,-0.24604,0.096519,0.30223,0.33176,0.39882,0.4477,0.36038,0.28676,0.32417,0.34194,0.33507,0.36124,0.41274,0.47947,0.48178,0.40715,0.35695,0.36328,0.41865,0.48454,0.46946,0.38367,0.32195,0.31032,0.31014,0.34291,0.38596,0.36095,0.33265,0.33772,0.2809,0.22128,0.22167,0.21957,0.23219,0.24974,0.19976,0.12909,0.12251,0.14499,0.15445,0.15028,0.13529,0.10886,0.06409,0.038099,0.074183,0.11037,0.092766,0.054594,0.038044,0.038549,0.04807,0.10461,0.17188,0.17938,0.18314,0.24816,0.31088,0.31601,0.30298,0.32842,0.38394,0.40323,0.41064,0.49762,0.53564,0.53051,0.61134,0.62114,0.65073,0.74019,0.66385,0.6248,0.69051,0.6478,0.61927,0.65968,0.68541,0.74924,0.77693,0.69167,0.69998,0.76894,0.7257,0.71718,0.77873,0.81361,0.7687,0.69003,0.77413,0.90733,0.87518,0.81581,0.80352,0.77236,0.73937,0.74064,0.72851,0.66017,0.59752,0.54745,0.46783,0.46403,0.5607,0.54519,0.37475,0.2425,0.18605,0.19647,0.3028,0.38763,0.39327,0.24271,-0.088496,-0.4508,-0.99761,-1.6155,-2.1107,-2.6073,-3.0465,-3.691,-3.55,-2.5618,-2.2812,-0.33531
1,0.4191,-1.9818,-3.5455,-4.2658,-3.9949,-3.2542,-2.2262,-1.6512,-1.4554,-0.62786,-0.22396,-0.40524,-0.31105,-0.25578,-0.31505,-0.30363,-0.26458,-0.2901,-0.35437,-0.30073,-0.33249,-0.40409,-0.48553,-0.47046,-0.55687,-0.70763,-0.69677,-0.64889,-0.73371,-0.74186,-0.77774,-0.70641,-0.8609,-0.93077,-0.92172,-0.86762,-0.93809,-0.9762,-0.95776,-0.76283,-0.76874,-0.62642,-0.65372,-0.56433,-0.48816,-0.45065,-0.34209,-0.29131,-0.17324,-0.14113,-0.1974,-0.17349,-0.072457,-0.14494,-0.14794,-0.037553,0.034641,0.053672,-0.0010552,-0.0062401,-0.0013397,0.0067051,-0.029337,0.074213,0.20066,0.24922,0.23534,0.30184,0.4948,0.43236,0.37122,0.45874,0.59595,0.47054,0.49218,0.53171,0.55637,0.53946,0.40288,0.48371,0.3993,0.3902,0.46061,0.34366,0.41517,0.34822,0.39761,0.37399,0.27618,0.3397,0.35618,0.34362,0.32538,0.33109,0.31603,0.32471,0.45305,0.59289,0.84947,1.0066,1.1762,1.2876,1.5473,1.8398,1.7591,1.721,1.7077,1.5101,1.288,1.0956,0.90221,0.50821,0.23311,-0.049346,-0.17277,-0.094577,-0.099551,-0.093472,-0.14172,-0.069161,-0.069947,-0.099608,-0.12411,-0.087108,-0.11149,-0.049875,0.018499,0.03471,0.15094,0.5132,1.0823,1.2027,1.3111,1.6166,1.7987,1.5062,1.2849,1.4803,2.0666,0.3882
1,-0.57058,-3.0183,-4.2552,-4.1706,-3.8255,-2.9552,-1.756,-1.506,-1.1147,-0.41408,-0.20999,-0.25282,-0.17915,-0.2554,-0.22659,-0.24,-0.25178,-0.31043,-0.29035,-0.28517,-0.31872,-0.33207,-0.43625,-0.37976,-0.41561,-0.51026,-0.54042,-0.61987,-0.69588,-0.6765,-0.70446,-0.72568,-0.81262,-0.86219,-0.75485,-0.8928,-0.90711,-0.78343,-0.83132,-0.75454,-0.69783,-0.68814,-0.62024,-0.58111,-0.39026,-0.39671,-0.29868,-0.048377,-0.1594,-0.012299,0.027222,-0.021089,0.023121,0.075499,0.11885,0.067285,0.12701,0.20118,0.20574,0.20752,0.2631,0.23497,0.26323,0.27239,0.38315,0.38223,0.26814,0.43351,0.42797,0.50722,0.54613,0.51958,0.63421,0.52193,0.61671,0.61024,0.49114,0.57576,0.62302,0.57171,0.6231,0.49407,0.53079,0.58983,0.52313,0.49269,0.47606,0.51816,0.43331,0.46641,0.47486,0.45152,0.43377,0.43435,0.54032,0.72257,0.82643,1.0486,1.1123,1.3403,1.561,1.7006,1.9241,1.8351,1.8736,1.7435,1.5312,1.4211,1.1582,0.84445,0.45639,0.094327,-0.11087,-0.29659,-0.37012,-0.3841,-0.42197,-0.37909,-0.33193,-0.37993,-0.3356,-0.36886,-0.35407,-0.33759,-0.39525,-0.43248,-0.34153,-0.34444,-0.15449,0.24259,0.80757,0.75169,0.81611,0.91104,0.95895,0.76474,0.87665,1.2842,1.9248,0.48118
1,0.72655,-1.3198,-3.5982,-4.5939,-4.2468,-3.7293,-2.7058,-1.4821,-1.3766,-0.6855,-0.25636,-0.099802,-0.225,-0.18063,-0.23034,-0.26316,-0.17921,-0.26515,-0.25233,-0.17154,-0.15596,-0.15571,-0.25728,-0.24483,-0.24109,-0.32337,-0.3422,-0.45834,-0.44926,-0.54229,-0.5164,-0.69487,-0.74672,-0.74722,-0.72675,-0.77319,-0.89614,-0.82903,-0.79728,-0.84126,-0.73167,-0.74245,-0.62975,-0.54313,-0.55292,-0.43087,-0.25128,-0.17743,-0.096803,-0.005669,-0.084631,-0.035814,-0.050924,0.039591,0.042975,0.053041,-0.0014875,7.46E-05,-0.014767,0.047183,0.042614,0.14942,0.12464,0.099013,0.1561,0.054038,0.097859,0.20082,0.14935,0.29048,0.30629,0.23155,0.39894,0.42651,0.41211,0.56348,0.48158,0.47711,0.54713,0.52124,0.54574,0.55324,0.52338,0.52861,0.52254,0.45616,0.42683,0.44886,0.4567,0.3851,0.44293,0.4045,0.37539,0.46338,0.47893,0.67348,0.94538,0.9314,0.95051,1.0708,1.2967,1.5198,1.8267,1.8482,1.8864,1.7738,1.583,1.4471,1.148,0.92182,0.64949,0.29003,-0.077,-0.18206,-0.3453,-0.26774,-0.21224,-0.29577,-0.33442,-0.3084,-0.2693,-0.37716,-0.32796,-0.31101,-0.37616,-0.36438,-0.35758,-0.32485,-0.046488,0.40683,0.76569,0.61232,0.78215,1.2626,1.3761,1.2489,1.0132,1.14,1.6496,1.056
1,-0.46475,-2.9298,-4.2042,-4.7453,-3.8769,-2.8887,-1.7661,-1.6484,-1.0518,-0.19743,-0.12601,-0.20822,-0.26084,-0.27996,-0.24693,-0.15276,-0.17111,-0.26672,-0.28052,-0.28434,-0.32665,-0.47519,-0.45372,-0.38111,-0.43387,-0.62039,-0.50842,-0.443,-0.66918,-0.76838,-0.70817,-0.73098,-0.72352,-0.92094,-0.81113,-0.95799,-0.90978,-0.87782,-0.89441,-0.82544,-0.72583,-0.58659,-0.48297,-0.48274,-0.36609,-0.20091,0.026229,-0.12461,-0.0082202,0.10899,-0.049889,-0.13774,0.067289,0.092442,0.12856,0.21628,0.14269,0.07725,0.037233,0.1539,0.15463,0.25445,0.30879,0.33228,0.27188,0.29589,0.30796,0.2521,0.30158,0.31753,0.52657,0.45532,0.39062,0.56039,0.50534,0.56848,0.48509,0.35457,0.34823,0.27078,0.29314,0.33453,0.34428,0.2596,0.27239,0.37016,0.25342,0.32657,0.32044,0.25292,0.15137,0.24768,0.30858,0.22891,0.36403,0.26726,0.35783,0.45259,0.63941,1.0405,1.1531,1.1741,1.284,1.5391,1.7561,1.7528,1.6427,1.5481,1.3228,1.1801,0.82806,0.64981,0.2811,-0.0085116,-0.17752,-0.2436,-0.19978,-0.21554,-0.16481,-0.18856,-0.16847,-0.16626,-0.21659,-0.16602,-0.27166,-0.11042,-0.090485,-0.10363,0.0016365,0.34907,1.0346,1.0947,1.0719,1.3865,1.5648,1.4948,1.2434,1.4815,2.0053,0.90926
3,-0.046304,-0.40327,-0.24373,-0.12321,-0.33382,-0.64858,-0.69537,-0.43099,-0.12285,-0.025391,-0.12992,-0.26205,-0.3051,-0.2827,-0.30276,-0.40598,-0.53219,-0.5635,-0.44251,-0.22487,-0.016827,0.081925,0.042689,-0.11156,-0.28275,-0.34871,-0.2539,-0.088209,-0.046304,-0.22368,-0.5652,-0.90274,-1.1268,-1.2112,-1.1481,-0.94391,-0.65461,-0.45086,-0.47326,-0.72273,-1.0458,-1.2682,-1.3286,-1.245,-1.1102,-1.0243,-1.0808,-1.2688,-1.4392,-1.4568,-1.3464,-1.3046,-1.4137,-1.5145,-1.3754,-1.0037,-0.68745,-0.65789,-0.86612,-1.0535,-1.0911,-1.0633,-1.0928,-1.2004,-1.3224,-1.4309,-1.4696,-1.3606,-1.1061,-0.89542,-0.94391,-1.1732,-1.2553,-0.9657,-0.50582,-0.25833,-0.32477,-0.43099,-0.31225,-0.087958,-0.064324,-0.33523,-0.64176,-0.68299,-0.43099,-0.084257,0.1604,0.27621,0.31887,0.35304,0.41043,0.46661,0.44667,0.28346,0.088857,0.11174,0.51292,1.138,1.6207,1.7399,1.5713,1.3479,1.1851,1.0802,1.0668,1.236,1.5752,1.8484,1.816,1.486,1.1411,1.0542,1.236,1.4884,1.615,1.5967,1.5271,1.4812,1.4444,1.3642,1.2392,1.1277,1.104,1.1727,1.2627,1.2903,1.236,1.1563,1.1117,1.11,1.1114,1.109,1.1468,1.236,1.2833,1.1751,0.97194,0.92963,1.2619,1.8687
1,-1.0752,-3.5219,-4.7291,-4.9134,-3.9918,-2.7995,-1.6885,-1.5476,-0.89784,-0.17867,-0.19655,-0.24457,-0.19823,-0.21675,-0.11715,-0.25607,-0.22565,-0.23267,-0.33513,-0.24003,-0.28883,-0.30582,-0.41474,-0.40736,-0.46443,-0.35114,-0.37629,-0.57122,-0.39567,-0.54022,-0.52991,-0.51919,-0.66192,-0.70079,-0.73084,-0.69684,-0.75796,-0.77932,-0.65055,-0.56446,-0.52338,-0.51863,-0.48726,-0.33081,-0.22474,-0.19678,-0.10443,-0.1095,-0.039913,-0.048474,0.063328,-0.015414,-0.034714,0.02607,-0.06217,-0.004744,-0.0080762,0.09091,0.10925,0.11292,0.043584,0.14716,0.13067,0.11695,0.17555,0.19112,0.26262,0.27469,0.35972,0.46396,0.47262,0.52247,0.68049,0.68011,0.64683,0.61083,0.5708,0.6458,0.50533,0.589,0.58439,0.54319,0.50969,0.45333,0.4417,0.38837,0.40862,0.39533,0.39356,0.33487,0.25646,0.29655,0.33921,0.34407,0.43896,0.54077,0.56727,0.89764,1.0134,1.1426,1.1734,1.2723,1.5372,1.7643,1.5607,1.1441,0.99907,0.84636,0.81345,0.69363,0.5141,0.41432,0.065621,-0.17781,-0.22709,-0.18551,-0.23323,-0.27547,-0.20889,-0.10522,-0.2261,-0.18017,-0.16142,-0.2511,-0.12306,-0.094669,-0.14318,0.031466,0.16914,0.63748,1.2924,1.3482,1.2308,1.1648,1.1368,0.87909,0.94244,1.4061,1.7301,0.065758
1,-0.56361,-3.2757,-4.101,-3.9211,-3.4381,-2.5718,-1.591,-1.4239,-0.94842,-0.27641,-0.25572,-0.30699,-0.34282,-0.25399,-0.31325,-0.28688,-0.34665,-0.37123,-0.39674,-0.40368,-0.38877,-0.4714,-0.50559,-0.55443,-0.57845,-0.64948,-0.69879,-0.69083,-0.8334,-0.90474,-0.93687,-0.93066,-0.98387,-1.0041,-0.92774,-0.94465,-0.99618,-0.91094,-0.95819,-0.8498,-0.76612,-0.68813,-0.64812,-0.47276,-0.37491,-0.34871,-0.21679,-0.12218,-0.026441,-0.044576,-0.052339,-0.028269,0.0022197,-0.0054209,-0.019794,0.00084975,-0.033117,-0.056279,0.060639,0.089839,0.013298,0.20839,0.21008,0.099682,0.18406,0.25572,0.37402,0.42981,0.35571,0.40143,0.50748,0.53149,0.58281,0.5443,0.4725,0.46872,0.59807,0.63037,0.5579,0.58308,0.53878,0.56077,0.48246,0.44998,0.46289,0.47763,0.45234,0.36004,0.40582,0.41941,0.40434,0.36002,0.28458,0.35828,0.45317,0.61842,0.70691,0.95064,1.0423,1.253,1.5248,1.753,1.9695,1.7981,1.7774,1.6141,1.2915,1.2576,0.91496,0.71956,0.4051,0.012348,-0.14591,-0.22244,-0.22741,-0.12029,-0.27976,-0.2919,-0.13878,-0.24781,-0.15514,-0.19184,-0.27192,-0.29619,-0.25998,-0.20359,-0.20839,-0.12428,0.10758,0.73138,1.0503,1.0101,1.5047,1.9497,1.9805,1.497,1.1829,1.2593,1.6188,0.26292
1,1.2457,-1.1763,-3.5221,-4.479,-4.1689,-3.5625,-2.5766,-1.7097,-1.4961,-0.76157,-0.14905,-0.12103,-0.14954,-0.16172,-0.068239,-0.0077469,-0.188,-0.1765,-0.058646,-0.22772,-0.25882,-0.15283,-0.17225,-0.3193,-0.32427,-0.29732,-0.45305,-0.39448,-0.56387,-0.57268,-0.75433,-0.6563,-0.74858,-0.75619,-0.76233,-0.78235,-0.72702,-0.90062,-0.92127,-0.6788,-0.65013,-0.64428,-0.61742,-0.47246,-0.32066,-0.26688,-0.16656,-0.22622,-0.12542,0.066684,0.0054257,0.096043,0.12026,-0.057288,0.11218,0.13659,0.075561,0.12283,0.15151,0.2547,0.046995,0.16708,0.23182,0.21606,0.19535,0.29573,0.35009,0.29705,0.54241,0.41545,0.3772,0.44518,0.48474,0.6106,0.62201,0.48372,0.654,0.6009,0.60364,0.6376,0.46053,0.53352,0.4992,0.48407,0.38822,0.38616,0.44562,0.31167,0.35677,0.37342,0.26996,0.27554,0.25161,0.26283,0.31131,0.45371,0.60503,0.81218,0.95864,0.94884,1.2218,1.4952,1.7504,1.6301,1.6819,1.5444,1.219,1.1168,1.0256,0.64144,0.22925,-0.18952,-0.53619,-0.43495,-0.41083,-0.59916,-0.54139,-0.51624,-0.47888,-0.48595,-0.51272,-0.427,-0.57194,-0.50681,-0.39012,-0.38065,-0.45831,-0.33303,0.0029134,0.4598,0.89662,0.85198,1.1491,1.4863,1.681,1.5599,1.3326,1.6511,2.1025,0.49488
1,-0.82896,-3.3291,-4.5501,-4.5726,-4.0361,-2.9649,-1.7246,-1.4749,-1.1835,-0.35961,-0.1908,-0.25736,-0.31506,-0.30768,-0.24072,-0.26431,-0.21313,-0.22782,-0.19483,-0.18563,-0.33183,-0.34663,-0.29626,-0.28846,-0.36911,-0.32498,-0.31151,-0.37417,-0.43067,-0.41845,-0.38207,-0.51025,-0.54789,-0.54064,-0.5906,-0.60382,-0.5859,-0.57912,-0.44797,-0.46054,-0.44962,-0.40056,-0.28484,-0.2699,-0.23959,-0.17711,0.00020836,0.02682,0.0073989,0.1681,0.10982,0.10079,0.10249,0.1327,0.22306,0.11436,0.083712,0.21142,0.17956,0.21991,0.14952,0.25161,0.27314,0.18419,0.21023,0.34439,0.3881,0.38786,0.47343,0.57025,0.53268,0.55549,0.60141,0.65154,0.6864,0.67902,0.66407,0.60766,0.62919,0.63643,0.57139,0.50578,0.57767,0.53311,0.44798,0.48161,0.51092,0.50065,0.46053,0.47283,0.39855,0.33895,0.4659,0.46862,0.56244,0.73432,0.84729,0.94345,1.2202,1.3748,1.5567,1.8242,1.8783,1.8208,1.8517,1.7352,1.5331,1.2978,0.98482,0.60056,0.3013,-0.078168,-0.43132,-0.35404,-0.4815,-0.38105,-0.47466,-0.57173,-0.545,-0.6118,-0.54353,-0.53417,-0.52768,-0.53478,-0.55794,-0.48256,-0.43165,-0.27176,-0.1021,0.54633,0.87099,0.69004,0.5722,0.61454,0.43017,0.23883,0.36876,0.8822,1.5044,0.22303
2,0.43661,-0.63838,-1.2083,-2.2742,-2.915,-3.3193,-3.3595,-2.9042,-2.5222,-2.124,-1.4992,-1.0119,-0.8844,-0.80154,-0.55649,-0.23302,0.064531,0.27021,0.34204,0.27056,0.23784,0.30712,0.31315,0.2816,0.27144,0.2698,0.30617,0.31054,0.29513,0.33148,0.33192,0.30149,0.3609,0.39589,0.34364,0.34978,0.34173,0.27033,0.29559,0.34167,0.32444,0.26714,0.1977,0.20657,0.24213,0.22791,0.198,0.17581,0.21682,0.22398,0.1246,0.07218,0.051513,-0.0031149,0.03127,0.098879,0.043397,-0.019348,0.054018,0.078375,-0.064101,-0.11541,-0.079481,-0.12217,-0.061332,0.038133,-0.016091,-0.022789,0.057607,0.089257,0.063767,0.066801,0.14389,0.16465,0.14833,0.25528,0.35411,0.35326,0.40289,0.48962,0.52557,0.60488,0.64241,0.61562,0.71528,0.7826,0.74443,0.74823,0.74009,0.78544,0.82989,0.75738,0.73679,0.76292,0.8084,0.92515,0.94881,0.87118,0.88847,0.91532,0.8605,0.87839,0.91912,0.89284,0.89502,0.88021,0.88742,0.95536,0.91417,0.77514,0.67826,0.59797,0.52953,0.52991,0.54204,0.4686,0.35573,0.30822,0.32269,0.25642,0.13865,0.14512,0.16142,-0.021453,-0.33953,-0.70142,-1.1763,-1.7552,-2.2552,-2.5351,-2.7633,-2.9701,-2.793,-1.9393,-0.79103,-0.043374,0.79321,1.3756,0.82958,1.4963
1,-0.1053,-2.9979,-3.6073,-3.9072,-3.4355,-2.3815,-0.75204,-0.19841,0.29446,0.95216,0.91145,1.0121,1.0442,0.99142,1.0828,1.0784,1.0029,0.81044,0.72152,0.71234,0.71945,0.77841,0.79519,0.74221,0.37274,0.17489,0.40102,0.45581,0.21097,0.17322,0.079683,-0.045987,0.029242,-0.0018324,-0.080866,-0.14853,-0.10048,-0.041508,-0.11189,0.04672,-0.049242,0.03657,0.2316,0.23945,-0.012949,0.074005,0.38124,0.46524,0.37391,0.58714,0.56048,0.44969,0.37528,0.39418,0.45396,0.21837,0.40922,0.91286,0.63716,0.30964,0.59648,0.2983,0.12317,0.5593,0.69275,0.60383,0.77295,0.66634,0.47522,0.71301,0.86726,0.53871,0.11294,0.16969,0.38828,0.44547,0.59205,0.64896,0.8191,0.47372,0.15482,0.48277,0.84137,0.52686,0.041375,0.070596,0.2138,-0.024964,0.029513,0.32882,0.14771,0.1393,0.1548,0.13777,0.04355,-0.38425,-0.23629,0.40952,0.54835,0.3702,0.83332,1.0477,1.3116,1.5665,1.3766,1.0738,1.1493,1.0901,0.40688,-0.041089,-0.20069,-0.50698,-0.92797,-1.0024,-1.1759,-1.2064,-1.2819,-1.1117,-1.105,-1.3363,-1.419,-1.5779,-1.5356,-1.465,-1.3836,-1.2339,-1.2876,-1.5225,-1.0815,-0.49674,-0.17623,-0.037054,0.27353,0.19031,-0.044445,-0.44339,-0.44711,-0.39902,-1.1614,-3.9898
2,-0.5128,-1.2508,-1.737,-2.2464,-2.4172,-2.3651,-2.0309,-1.5274,-1.1103,-1.0195,-0.89052,-0.66087,-0.40989,-0.28217,-0.25621,-0.27776,-0.31271,-0.27251,-0.32538,-0.28202,-0.30822,-0.3389,-0.30531,-0.25603,-0.28237,-0.30681,-0.29526,-0.35518,-0.33522,-0.29867,-0.37375,-0.34288,-0.33444,-0.33136,-0.37623,-0.38819,-0.45388,-0.45239,-0.43923,-0.4185,-0.42693,-0.49572,-0.43944,-0.45018,-0.49628,-0.49899,-0.49097,-0.53687,-0.5413,-0.48638,-0.47007,-0.46825,-0.44099,-0.39841,-0.37886,-0.32385,-0.33038,-0.32083,-0.2669,-0.21652,-0.18498,-0.11332,-0.10998,-0.077344,-0.11285,-0.12418,-0.12809,-0.076923,-0.051815,-0.090966,-0.098357,-0.063375,-0.10433,-0.080504,-0.042673,-0.050697,-0.063674,-0.055069,-0.041574,-0.031469,-0.073075,-0.047297,-0.026307,0.027859,0.0066458,0.034825,0.11051,0.092604,0.068522,0.097274,0.15818,0.15912,0.15831,0.19774,0.16955,0.21845,0.20051,0.24295,0.20393,0.26266,0.29141,0.25723,0.31163,0.25438,0.20721,0.30367,0.34585,0.35515,0.45954,0.537,0.68607,0.82686,0.98837,1.0928,1.1374,1.3283,1.5636,1.7265,1.8645,1.9748,2.1172,2.4068,2.5592,2.6404,2.7541,2.8403,2.7927,2.5169,2.1292,1.9215,1.3015,0.59815,0.13988,-0.07317,-0.020105,-0.38876,-1.1289,-1.8184,-2.2196,-2.4835
1,0.85878,0.23055,-0.92976,-1.4651,-1.2916,-0.82158,-0.26978,-0.13644,0.079595,0.34776,0.39655,0.35694,0.35341,0.38952,0.3375,0.34584,0.35841,0.3627,0.32644,0.35461,0.32766,0.32723,0.31864,0.29674,0.282,0.23206,0.22807,0.20554,0.18764,0.13896,0.12418,0.06642,0.072708,0.044751,-0.0063869,-0.031743,-0.016389,0.016894,0.036302,0.064981,0.10311,0.1911,0.2459,0.32276,0.37797,0.41343,0.40688,0.47268,0.49574,0.55187,0.50391,0.55249,0.57171,0.54711,0.571,0.55252,0.55835,0.57794,0.56842,0.55355,0.58305,0.59223,0.60702,0.63857,0.64483,0.67232,0.69028,0.69977,0.71362,0.69595,0.71463,0.75602,0.78997,0.79529,0.74812,0.73649,0.76304,0.75339,0.74215,0.71654,0.70407,0.69508,0.69505,0.65818,0.67171,0.66336,0.6157,0.63977,0.61833,0.61322,0.60475,0.59373,0.55776,0.56765,0.58325,0.62661,0.70255,0.73713,0.81765,0.88772,0.94039,0.9894,1.0999,1.1788,1.1361,1.066,0.97545,0.87007,0.78414,0.62069,0.47973,0.30542,0.16908,-0.41783,-1.397,-1.6709,-1.8468,-1.9596,-2.0011,-2.0784,-2.117,-2.1273,-2.1757,-2.2003,-2.2282,-2.254,-2.29,-2.2571,-2.1689,-1.993,-1.7738,-1.897,-1.8112,-1.6337,-1.5154,-1.6051,-1.6687,-1.6067,-1.428,-2.0379
1,-2.1173,-3.288,-3.8061,-4.1676,-3.6754,-3.0688,-1.8947,-1.2832,-1.27,-0.68995,-0.30004,-0.25209,-0.28595,-0.26717,-0.20544,-0.29709,-0.23842,-0.22484,-0.35511,-0.21706,-0.23631,-0.28366,-0.28521,-0.24423,-0.27266,-0.31831,-0.31068,-0.27349,-0.3056,-0.36127,-0.30178,-0.29427,-0.42832,-0.38615,-0.40728,-0.37225,-0.28941,-0.48277,-0.37503,-0.33285,-0.29895,-0.19464,-0.12467,-0.084001,-0.11155,-0.051821,0.026932,0.027446,0.086386,0.066581,0.21561,0.22052,0.18211,0.10004,0.11069,0.22022,0.11021,0.13063,0.15878,0.10695,0.1739,0.23247,0.14231,0.074307,0.13117,0.10161,0.22574,0.22017,0.177,0.28845,0.27407,0.28259,0.34368,0.27952,0.46906,0.42942,0.4459,0.46571,0.51381,0.53041,0.52839,0.57254,0.55471,0.63201,0.57588,0.57779,0.61371,0.51968,0.51933,0.58281,0.69182,0.82354,0.97701,1.0913,1.1778,1.364,1.547,1.8385,2.0748,2.1711,2.1288,2.0691,2.0454,1.8519,1.6481,1.3697,1.1021,0.84461,0.50443,0.16854,-0.097074,-0.22336,-0.21696,-0.29892,-0.31429,-0.31683,-0.37437,-0.32737,-0.29876,-0.32952,-0.33782,-0.42875,-0.43957,-0.50987,-0.47459,-0.39952,-0.21688,0.12635,0.71647,1.0253,0.84264,0.71439,0.27444,-0.072073,-0.14279,-0.45427,-0.47159,-0.22234,-0.4925,-1.6389
